Customer_ID, Name             , Gender, Age, Phone     , Email                         , UPI_ID                         , Bank                , IFSC       , Account_Number, Aadhaar_Number, City     , Balance_INR
       5210, Jiya Agarwal     , Female,  67, 9477061301, jiyaagarwal5737@gmail.com     , jiyaagarwal6024@okaxis         , Punjab National Bank, WCKT5815619,   169769000000,   875810000000, Chennai  ,       87576
       5211, Aarav Nair       , Female,  56, 9980636692, aaravnair7418@gmail.com       , aaravnair2283@okicici          , HDFC                , HXEJ4692093,    68343984713,   944802000000, Chennai  ,       47394
       5212, Ananya Singh     , Male  ,  48, 9124783538, ananyasingh9560@gmail.com     , ananyasingh5685@okicici        , SBI                 , OLMR9341970,   736274000000,   606399000000, Ahmedabad,       45592
       5213, Krishna Pillai   , Other ,  64, 9410475683, krishnapillai9654@gmail.com   , krishnapillai657@okicici       , Axis Bank           , BCDC4763421,   659921000000,   258131000000, Kolkata  ,      263032
       5214, Jiya Reddy       , Other ,  43, 9482078993, jiyareddy1508@gmail.com       , jiyareddy5438@okhdfcbank       , Kotak Mahindra      , LKGN9182744,    16887580065,    23770549707, Mumbai   ,      345729
       5215, Vihaan Rathod    , Female,  57, 9566756851, vihaanrathod8926@gmail.com    , vihaanrathod6571@okkotak       , Canara Bank         , GHBE1817910,   413436000000,   665100000000, Mumbai   ,      205066
       5216, Kiara Jain       , Other ,  20, 9347300172, kiarajain3499@gmail.com       , kiarajain8384@okhdfcbank       , Kotak Mahindra      , QHJN2129471,   747859000000,   856235000000, Pune     ,      111116
       5217, Jiya Mehta       , Male  ,  28, 9560416280, jiyamehta6673@gmail.com       , jiyamehta5020@okicici          , Canara Bank         , TSGB6404630,    53756387961,   500465000000, Pune     ,      396664
       5218, Shaurya Mukherjee, Female,  69, 9186274190, shauryamukherjee541@gmail.com , shauryamukherjee2512@okkotak   , Punjab National Bank, VRXH4244724,   647115000000,   958163000000, Delhi    ,      335479
       5219, Aadhya Sharma    , Other ,  46, 9531063090, aadhyasharma963@gmail.com     , aadhyasharma5205@okkotak       , Canara Bank         , EOLR9832800,   890607000000,   257152000000, Bengaluru,      112068
       5220, Aadhya Pillai    , Other ,  44, 9640829019, aadhyapillai2607@gmail.com    , aadhyapillai4979@oksbi         , Punjab National Bank, HNUZ8235738,   384879000000,   889650000000, Pune     ,      322691
       5221, Krishna Agarwal  , Male  ,  67, 9529700703, krishnaagarwal5522@gmail.com  , krishnaagarwal9926@okaxis      , HDFC                , DHCL3435089,   327980000000,   549159000000, Chennai  ,      151046
       5222, Aadhya Sharma    , Other ,  64, 9503401151, aadhyasharma5788@gmail.com    , aadhyasharma6681@oksbi         , ICICI               , CDJJ5984025,   685348000000,   137960000000, Ahmedabad,      428778
       5223, Myra Yadav       , Female,  27, 9581608343, myrayadav9129@gmail.com       , myrayadav990@oksbi             , Kotak Mahindra      , AEJZ5091160,   935669000000,   658493000000, Hyderabad,      292954
       5224, Sai Jain         , Female,  74, 9980954713, saijain4180@gmail.com         , saijain2209@okkotak            , SBI                 , AEVB2696189,   686638000000,   584266000000, Delhi    ,       84772
       5225, Anika Chauhan    , Other ,  52, 9470670459, anikachauhan2247@gmail.com    , anikachauhan7927@oksbi         , HDFC                , VLID3529838,   894879000000,   722975000000, Ahmedabad,      115656
       5226, Jiya Mehta       , Other ,  64, 9483181158, jiyamehta357@gmail.com        , jiyamehta6661@oksbi            , SBI                 , SSAP8161823,    64294067143,   657655000000, Pune     ,      457815
       5227, Kiara Reddy      , Other ,  74, 9491509922, kiarareddy8826@gmail.com      , kiarareddy9761@oksbi           , Punjab National Bank, SLLX4971443,   544679000000,    25743423231, Mumbai   ,      339719
       5228, Aarav Agarwal    , Other ,  40, 9953768444, aaravagarwal4269@gmail.com    , aaravagarwal4148@okaxis        , Axis Bank           , EXLP0357927,   996343000000,   316938000000, Delhi    ,      397372
       5229, Krishna Nair     , Female,  23, 9816927898, krishnanair2590@gmail.com     , krishnanair7671@okhdfcbank     , SBI                 , HPBC6584006,   167344000000,   868554000000, Delhi    ,      369672
       5230, Krishna Trivedi  , Male  ,  28, 9498276386, krishnatrivedi1261@gmail.com  , krishnatrivedi9559@okkotak     , Axis Bank           , XJZZ4204281,   930137000000,   299251000000, Pune     ,       46851
       5231, Aadhya Kapoor    , Female,  60, 9772672893, aadhyakapoor8286@gmail.com    , aadhyakapoor3828@okkotak       , HDFC                , JNQQ6792299,   719601000000,   922213000000, Ahmedabad,      246361
       5232, Kiara Agarwal    , Other ,  68, 9967746719, kiaraagarwal7023@gmail.com    , kiaraagarwal3349@okicici       , SBI                 , EDEO0587493,   419250000000,   615821000000, Ahmedabad,      176009
       5233, Riya Khanna      , Other ,  44, 9358161910, riyakhanna4704@gmail.com      , riyakhanna8624@okkotak         , HDFC                , QIHI9447691,   718650000000,   782343000000, Delhi    ,       71756
       5234, Aarav Mukherjee  , Female,  72, 9851933663, aaravmukherjee2221@gmail.com  , aaravmukherjee5763@oksbi       , Kotak Mahindra      , SRHR2884107,   215498000000,   136139000000, Kolkata  ,      440996
       5235, Ira Agarwal      , Female,  48, 9485112610, iraagarwal4838@gmail.com      , iraagarwal5796@okhdfcbank      , Punjab National Bank, PBAV5173106,   104097000000,   228881000000, Kolkata  ,      304708
       5236, Diya Rathod      , Other ,  47, 9396466607, diyarathod7058@gmail.com      , diyarathod4813@okyesbank       , Punjab National Bank, PMON1700568,   319399000000,   867199000000, Chennai  ,      389710
       5237, Jiya Singh       , Female,  20, 9559389858, jiyasingh1502@gmail.com       , jiyasingh3584@okaxis           , Canara Bank         , UCHO5256577,   109164000000,   808400000000, Bengaluru,      409897
       5238, Aarav Kapoor     , Other ,  30, 9068455498, aaravkapoor5713@gmail.com     , aaravkapoor6018@okhdfcbank     , Canara Bank         , ABTM8196427,   907650000000,   156792000000, Kolkata  ,       64836
       5239, Kiara Nair       , Female,  71, 9425503990, kiaranair264@gmail.com        , kiaranair309@okkotak           , SBI                 , UZKO2542813,   401262000000,    44053380975, Hyderabad,      459419
       5240, Jiya Mehta       , Other ,  57, 9514258284, jiyamehta4643@gmail.com       , jiyamehta2555@oksbi            , Axis Bank           , PNVF7457328,   584652000000,    59870454350, Chennai  ,      175087
       5241, Kiara Gowda      , Female,  38, 9199998285, kiaragowda4655@gmail.com      , kiaragowda2589@okhdfcbank      , HDFC                , MRCS9203360,   622615000000,   668752000000, Pune     ,      258549
       5242, Jiya Mukherjee   , Other ,  60, 9002454751, jiyamukherjee1632@gmail.com   , jiyamukherjee370@okaxis        , HDFC                , YYLS6490557,   755732000000,   729712000000, Delhi    ,       98165
       5243, Arjun Kapoor     , Male  ,  28, 9461447823, arjunkapoor1512@gmail.com     , arjunkapoor5201@okhdfcbank     , ICICI               , WDLQ3070823,   492620000000,   561085000000, Pune     ,       67862
       5244, Krishna Shetty   , Male  ,  62, 9882163219, krishnashetty8599@gmail.com   , krishnashetty4673@okkotak      , HDFC                , RGWV6112578,   122634000000,   617328000000, Hyderabad,      406537
       5245, Ishaan Pillai    , Female,  20, 9764608730, ishaanpillai6554@gmail.com    , ishaanpillai4523@okicici       , SBI                 , UNGP8469462,   789444000000,   195419000000, Ahmedabad,      413736
       5246, Diya Gowda       , Male  ,  55, 9305748911, diyagowda4167@gmail.com       , diyagowda9820@okyesbank        , Canara Bank         , DNPG1476335,   804552000000,    35477476084, Bengaluru,      161482
       5247, Sara Singh       , Other ,  48, 9355550021, sarasingh2769@gmail.com       , sarasingh5697@okaxis           , ICICI               , HNMY2620918,   447853000000,   214436000000, Ahmedabad,      313288
       5248, Anika Singh      , Female,  41, 9654716932, anikasingh5319@gmail.com      , anikasingh9698@okaxis          , HDFC                , KTBL9715466,   443405000000,    95199969211, Ahmedabad,      317204
       5249, Aarav Rathod     , Female,  59, 9091624263, aaravrathod5832@gmail.com     , aaravrathod4412@oksbi          , Kotak Mahindra      , GJMA4055309,   553703000000,   916456000000, Hyderabad,      152032
       5250, Vivaan Gowda     , Other ,  68, 9797316084, vivaangowda1731@gmail.com     , vivaangowda4941@okhdfcbank     , HDFC                , CYLI2221008,   260148000000,    24823984697, Hyderabad,      270595
       5251, Aarav Kapoor     , Other ,  29, 9933803571, aaravkapoor2464@gmail.com     , aaravkapoor8941@okyesbank      , SBI                 , QOZP0787310,   862288000000,   665532000000, Kolkata  ,      459908
       5252, Aarav Mehta      , Other ,  63, 9787405038, aaravmehta222@gmail.com       , aaravmehta9035@oksbi           , HDFC                , IWPM2615792,   514631000000,   552112000000, Pune     ,      174499
       5253, Aditya Mukherjee , Female,  60, 9468345094, adityamukherjee1823@gmail.com , adityamukherjee4758@okkotak    , SBI                 , FYVE2879805,   803451000000,   926035000000, Delhi    ,      336207
       5254, Riya Jain        , Other ,  44, 9930348057, riyajain4026@gmail.com        , riyajain7888@okkotak           , ICICI               , FCFX9882782,   214820000000,   200678000000, Kolkata  ,      340236
       5255, Myra Iyer        , Male  ,  38, 9841042580, myraiyer5274@gmail.com        , myraiyer8728@okicici           , Canara Bank         , PXQJ2823861,   754072000000,   749926000000, Bengaluru,      189687
       5256, Reyansh Trivedi  , Female,  42, 9336175329, reyanshtrivedi3971@gmail.com  , reyanshtrivedi2911@okicici     , Canara Bank         , GWJR2794612,   944965000000,   187483000000, Mumbai   ,      210739
       5257, Anika Chauhan    , Other ,  47, 9681715706, anikachauhan3104@gmail.com    , anikachauhan6654@okaxis        , HDFC                , GIEE7073106,   855286000000,   746299000000, Mumbai   ,      348910
       5258, Ira Banerjee     , Female,  47, 9855813748, irabanerjee2485@gmail.com     , irabanerjee5213@oksbi          , ICICI               , ZAHL6120340,   256497000000,   784387000000, Pune     ,      474004
       5259, Sai Iyer         , Male  ,  27, 9255250417, saiiyer2826@gmail.com         , saiiyer2146@okaxis             , Punjab National Bank, MIKI2374705,   685666000000,   735966000000, Pune     ,      275739
       5260, Sai Shetty       , Male  ,  20, 9669312932, saishetty4683@gmail.com       , saishetty2812@oksbi            , HDFC                , XWHN8450803,   223211000000,   709235000000, Delhi    ,      135163
       5261, Diya Agarwal     , Other ,  30, 9200770310, diyaagarwal2330@gmail.com     , diyaagarwal2099@oksbi          , Canara Bank         , IDON0546335,   972015000000,   957840000000, Hyderabad,      488014
       5262, Ira Reddy        , Female,  44, 9104957973, irareddy3179@gmail.com        , irareddy5194@okhdfcbank        , Kotak Mahindra      , RBHN5623074,   303575000000,   676171000000, Chennai  ,      389674
       5263, Sara Jain        , Other ,  35, 9247496318, sarajain2960@gmail.com        , sarajain511@oksbi              , ICICI               , YGGC0375054,   953189000000,   635898000000, Hyderabad,       95133
       5264, Arjun Nair       , Female,  62, 9911795426, arjunnair9763@gmail.com       , arjunnair567@okicici           , Axis Bank           , VEYG1830995,   428981000000,   647946000000, Kolkata  ,      422448
       5265, Riya Mukherjee   , Other ,  41, 9781740966, riyamukherjee592@gmail.com    , riyamukherjee9707@okaxis       , Axis Bank           , RVYS7997847,   230594000000,   301869000000, Hyderabad,      307759
       5266, Arjun Khanna     , Other ,  63, 9922344450, arjunkhanna7304@gmail.com     , arjunkhanna1005@okhdfcbank     , SBI                 , OXEL9006767,   434306000000,   618518000000, Delhi    ,      443364
       5267, Sai Iyer         , Female,  31, 9634774297, saiiyer8068@gmail.com         , saiiyer8270@okicici            , Kotak Mahindra      , MNBH7513878,   552006000000,   877249000000, Chennai  ,      380316
       5268, Myra Singh       , Female,  56, 9185933245, myrasingh6136@gmail.com       , myrasingh1473@oksbi            , Axis Bank           , BHLD3301500,   731480000000,   163935000000, Chennai  ,      172722
       5269, Ishaan Gowda     , Male  ,  61, 9928754227, ishaangowda5858@gmail.com     , ishaangowda5016@okicici        , ICICI               , LCLN6466740,   253713000000,   582140000000, Kolkata  ,      400530
       5270, Krishna Kapoor   , Male  ,  74, 9595325046, krishnakapoor5959@gmail.com   , krishnakapoor143@okhdfcbank    , Kotak Mahindra      , KBJE6739351,   822091000000,   472785000000, Kolkata  ,       38352
       5271, Kiara Reddy      , Female,  21, 9093100656, kiarareddy3952@gmail.com      , kiarareddy2536@oksbi           , Canara Bank         , ZJNZ8585308,   713090000000,   847402000000, Hyderabad,       57173
       5272, Anika Banerjee   , Male  ,  33, 9092699857, anikabanerjee4021@gmail.com   , anikabanerjee623@okaxis        , HDFC                , YMKP2688826,   666011000000,   870373000000, Hyderabad,       92568
       5273, Ishaan Shetty    , Male  ,  68, 9868938818, ishaanshetty9032@gmail.com    , ishaanshetty8509@okkotak       , SBI                 , VGGL4166799,   211231000000,   193144000000, Mumbai   ,      153339
       5274, Shaurya Jain     , Female,  27, 9262419929, shauryajain7440@gmail.com     , shauryajain4874@oksbi          , Canara Bank         , VEXX3595856,   123200000000,   478982000000, Delhi    ,      498575
       5275, Aadhya Gowda     , Female,  65, 9395522891, aadhyagowda8015@gmail.com     , aadhyagowda2716@okkotak        , Kotak Mahindra      , RQGB9663517,   231891000000,   548248000000, Delhi    ,       24886
       5276, Sara Patel       , Female,  54, 9347751990, sarapatel861@gmail.com        , sarapatel6210@okhdfcbank       , SBI                 , PUXX3298482,    98801015819,   443915000000, Pune     ,       75976
       5277, Diya Sharma      , Other ,  44, 9690285786, diyasharma8972@gmail.com      , diyasharma7761@okicici         , Canara Bank         , GVRA8319636,   293512000000,   929960000000, Ahmedabad,       40233
       5278, Sara Shetty      , Female,  65, 9734687630, sarashetty3495@gmail.com      , sarashetty2000@okkotak         , Punjab National Bank, ITSH7823194,   164636000000,   911412000000, Kolkata  ,      324927
       5279, Reyansh Banerjee , Female,  18, 9046763657, reyanshbanerjee2023@gmail.com , reyanshbanerjee1390@oksbi      , SBI                 , PMVH8729925,   677142000000,   606996000000, Chennai  ,      348972
